ID,Volume,Part,Page,Date,Date_cleaned,Date_certainty,Author,Author_certainty,Author_Wkdt,sex or gender,VIAF cluster ID,Title,Imprint,Quotation,Headnote,index_category,language
part5_p150_a7,Vol.3,Part V,p150,1883.,1883,high,"Willert, H.",high,"Willert, Hans.",male,,"The Hous of Fame: Einleitung und Text-verhältniss,","Diss., Berlin.",,,,de
part5_p150_a9,Vol.3,Part V,p150,1887.,1887,high,"Einenkel, Eugen.",high,Eugen Einenkel,male,20431520,Streifzüge durch die mittelenglische Syntax unter besonderer Berücksichtigung der Sprache Chaucer’s . . .,"Mit einem Wörterbuch von W. Grote, Münster i. W.",,,"criticism,language,",de
part5_p151_a1,Vol.3,Part V,p151,1888.,1888,high,"Graef, Adolf.",high,Adolf Graef,male,281473003,"Das perfektum bei Chaucer,","Diss., Kiel, 1887, pp. 96, published Frankenhausen, 1888, pp. 102.",,,,de
part5_p151_a2,Vol.3,Part V,p151,1888.,1888,high,"Heussler, [Hans?]",low,Hans Heussler,male,118203018,"Die Stellung von Subjekt und Prädikat in der Erzählung des Melibeus und in der des Pfarrers in Chaucer's Canterbury Tales,","Diss., Wesel.",,,,de
part5_p151_a3,Vol.3,Part V,p151,1888.,1888,high,"Kunz, Siegfried.",high,Siegfried Kunz,male,291145911118627060040,"Das Verhältnis der Handschriften von Chaucer's ""Legend of Good Women,""","Diss., Breslau.",,,"works,otherSeparateWorks,legendGoodWomen",de
part5_p151_a4,Vol.3,Part V,p151,1888.,1888,high,"Willert, H.",high,"Willert, Hans.",male,,"G. Chaucer. The Hous of Fame: Text, Varianten, Anmerkungen.",Berlin.,,,"works,otherSeparateWorks,houseFame",de
part5_p151_a5,Vol.3,Part V,p151,1889.,1889,high,"Freudenberger, M.",high,"Freudenberger, Markus.",male,306177006,"Ueber das Fehlen des Auftakts in Chaucer's heroischem Verse,",Leipzig.,,,"criticism,verse,miscellaneous",de
part5_p151_a6,Vol.3,Part V,p151,1889.,1889,high,"Meyer, Carl F. H.",high,"Meyer, Carl F. H.",male,,"John Gower’s Beziehungen zu Chaucer und König Richard II.,","Diss., Bonn.",,,,de
part5_p151_a8,Vol.3,Part V,p151,1890.,1890,high,"Haeckel, W.",high,Willibald Haeckel,male,309678356,"Das Sprichwort bei Chaucer,",Leipzig.,,,,de
part5_p152_a1,Vol.3,Part V,p152,1891.,1891,high,"Ballerstedt, E.",high,Erich Ballerstedt,male,306194004,"Ueber Chaucer’s, Naturschilderungen,","Diss., Göttingen.",,,,de
part5_p152_a10,Vol.3,Part V,p152,1897.,1897,high,"Bischoff, O.",high,"Bischoff, Otto.",male,,"Ueber zweisilbige Senkung und epische Cäsur bei Chaucer,","Diss., Königsberg.","[See some account of this in Chaucer, by E. P. Hammond,
p. 499.]",,"criticism,verse,miscellaneous",de
part5_p152_a11,Vol.3,Part V,p152,1897.,1897,high,"Schade, Arthur.",high,Arthur Schade,male,162146707157500792314,"Ueber das verhältniss von Pope's ""January und May"" und ""The Wife of Bath, her Prologue"" zu den entsprechenden abschnitten von Chaucer's Canterbury Tales,","Diss., Darmstadt.",,,"modernizations,particular,pope",de
part5_p152_a12,Vol.3,Part V,p152,1898.,1898,high,"Hampel, E.",high,Wilhelm Ernst Hampel,male,291030690,"Die Silbenmessung in Chaucer's fünftaktigem Verse,","teil 1, Diss., Halle.",,,"criticism,verse,miscellaneous",de
part5_p152_a13,Vol.3,Part V,p152,1899.,1899,high,"Fischer, R.",high,Rudolf Fischer,male,37695381,"Zu der kunstformen des mittelalterlichen Epos,",Vienna.,"[Hartmann’s lwein, the Niebelungenlied, Boccaccio's Filo¬
strato and Chaucer's Troilus.]",,"works,otherSeparateWorks,troilus",de
part5_p152_a2,Vol.3,Part V,p152,1891.,1891,high,"Lange, H.",high,"Lange, H.",male,,"Die Versicherungen bei Chaucer,","Diss., Halle.",,,,de
part5_p152_a3,Vol.3,Part V,p152,1892.,1892,high,"Crow, C. L.",high,L. C. Crow,male,,Zur Geschichte des kurzen Reimpaars im Mittelenglischen . . .,"Chaucer’s House of Fame, Diss., Göttingen.",,,"criticism,verse,miscellaneous/works,otherSeparateWorks,houseFame",de
part5_p152_a4,Vol.3,Part V,p152,1892.,1892,high,"Hagedorn, H.",high,"Hagedorn, H.",male,,"Ueber die Sprache einiger nördlicher Chaucerschüler,","Diss., Göttingen.",,,,de
part5_p152_a5,Vol.3,Part V,p152,1893.,1893,high,"Graef, Adolf.",high,Adolf Graef,male,281473003,"Das futurum und die entwicklunq von schal und wil zu futurischen tempusbildern bei Chaucer,",Flensburg. (In Jahresbericht der Flensburger Handelschule.),,,,de
part5_p152_a6,Vol.3,Part V,p152,1893.,1893,high,"Kaluza, Max.",high,Max Kaluza,male,74592971,"Chaucer und der Rosenroman. Eine litterargeschichtliche Studie,",Berlin.,,,"works,otherSeparateWorks,romauntRose",de
part5_p152_a7,Vol.3,Part V,p152,1893.,1893,high,"Klaeber, F.",high,Frederick Klaeber,male,109640920,"Das Bild bei Chaucer,","Diss., Berlin.",,,,de
part5_p152_a8,Vol.3,Part V,p152,1898.,1898,high,"Paul, Hermann.",high,Hermann Paul,male,49265065,Grundriss der Germanischen Philologie.,"Strassburg, 3 vols. 1891-93, vol. ii, 1893, part i (2nd ed., 1897).","[Contains articles on:—
(i) Mittelenglishe Litteratur by A. Brandl, Chaucer, pp.
(ii) Englische Metrik by J. Schipper (continual reference to
672-682 (not of much value).",,"criticism,verse,miscellaneous",de
part5_p152_a9,Vol.3,Part V,p152,1896.,1896,high,"Morsbach, Lorenz.",high,Lorenz Morsbach,male,109941400,Mittelenglische Grammatik.,"Part I. Halle Chaucer).] (Sammlung kurzer grammatiken germanischer dialekte, No. VII).",,,"criticism,language,",de
part5_p153_a1,Vol.3,Part V,p153,1796.,1796,high,"Blankenburg, Friedrichs von.",high,Christian Friedrich von Blankenburg,male,34541802,"Litterarische Zusätze zu J. G. Sulzers allgemeiner Theorie der schönen Künste,","3 vols., Leipzig, 1796-1798, vol. i, pp. 53, 54, 498, 510, 541, vol. ii, pp. 58, 65, vol. iii, p. 54.","[This is a kind of Dictionary or Encyclopedia of the Fine
Arts, with bibliographies. The Romaunt of the Rose and
House of Fame are mentioned under ‘Allegorie’; the C.
Tales under ‘Erzählung'; the Knight's Tale, Squire’s Tale,
Rom. of the Rose and Troilus and Criseyde under ‘Helden¬
gedicht,' and Sir Thopas and Rom. of the Rose under
‘Satire.’]
[vol. i,
p. 498]
Erzählungen in Versen von englischen Dichtern :—[refer¬
ences to Warton, early legends, etc.]. Der älteste, merk¬
würdigste Dichter in dieser Gattung ist unstreitig Jeffrey
Chaucer (†1400. Seine Erzählungen sind unter dem
Nahmen der Canterbury Tales bekannt. [List of Tales
follows, with references to Tyrwhitt, Bell, Warton, etc.]",,,de
part5_p142_a1,Vol.3,Part V,p142,"1846, ff.","1846, ff.",high,Unknown.,low,Unknown,,,"Archiv für das Studium der neueren Sprachen und Litteraturen,","herausgegeben von Ludwig Herrig und Heinrich Viehoff. Quarterly. Elberfeld und Iserlohn, Braunschweig. In progress.","[A good many Chaucer articles have appeared in this from
time to time, see, for instance, General-Register zum Archiv,
Bd. 1-50, herausgegeben von Ludwig Herrig, Braun¬
schweig, 1874, p. 25, and General-Register, Bd. 51-100,
von Hermann Springer, 1900, p. 67. Two early articles
are here named, see 1847, 1849, and those by Koeppel
on Chaucer Sources in vols. 84, 86, 87, 90, 101, and a paper
by Koch on The Parlement of Foules in vols. 111, 112, may
also be noted.]",,"works,otherSeparateWorks,parliamentFowls",de
part5_p144_a2,Vol.3,Part V,p144,"1859, ff.","1859, ff.",high,Unknown.,low,Unknown,,,"Jahrbuch für romanische und englische Sprache und Litteratur,","Berlin, 1859.","[Many Chaucer articles; a few early ones are here men¬
tioned, see below, 1859, 1867, 1875.]",,,de
part5_p147_a4,Vol.3,Part V,p147,1867.,1867,high,"ten Brink, Bernhard.",high,Bernhard Egidius Konrad ten Brink,male,19829323,"Zum Romaunt of the Rose,","[in] Jahrbuch für romanische und englische Litteratur, Leipzig, 1867, Bd. viii, Heft 3, pp. 306-14.",,,"works,otherSeparateWorks,romauntRose",de
part5_p147_a5,Vol.3,Part V,p147,1869.,1869,high,"Mätzner, Eduard.",high,Eduard Maetzner,male,41930160,Altenglische Sprachproben....,"Berlin, 1869, vol. i, part 2, pp. 273-415.","[pp. 373-5. Notes on The Tale of Melibeus and on
Chaucer.
pp. 375-415. The Tale of Melibeus.]",,,de
part5_p147_a7,Vol.3,Part V,p147-148,1870.,1870,high,"ten Brink, Bernhard.",high,Bernhard Egidius Konrad ten Brink,male,19829323,"Chaucer. Studien zur Geschichte seiner Entwicklung und zur Chronologie seiner Schriften,","Münster, 1870.","[This and Professor Child’s Essay (Observations on the
Language of Chaucer, 1863) are perhaps the most remark¬
able and epoch-making single pieces of work on Chaucer
published in the I9th century. Here the development of
Chaucer’s genius under external influences was first fully
discussed, and his work was for the first time divided into
‘periods.
See a sketch on ten Brink's life and work by Kölbing,
with a full bibliography of his writings, in Englische Studien,
xvii, 186-7.]",,"works,chronology,",de
part5_p148_a1,Vol.3,Part V,p148,1871.,1871,high,"ten Brink, Bernhard.",high,Bernhard Egidius Konrad ten Brink,male,19829323,"Prolog zu den Canterbury Tales : Versuch einer Kritischen Ausgabe,",Marburg. [Beigabe der Marburger Universitätschrift diem natalem... imperatoris ac regis Guilielmi I.],,,"works,canterburyTales,prologue",de
part5_p148_a7,Vol.3,Part V,p148-149,"1877, ff.","1877, ff.",high,Unknown.,low,Unknown,,,"Englische Studien,","Heilbronn, 1877-1900; Leipzig, 1900 to present. Quarterly. [In progress.]","[This periodical contains a large number of valuable
Chaucer papers. In the Index (General-Register zu Band
1-25, Leipzig, 1902), three and a quarter pages are taken up
with references to articles and notes on Chaucer.
Among the more important are the following:—
Kölbing, E. Zu Chaucer's Cœcilien-legende, i, 215.
Zu Chaucer. The Knightes Tale, ii, 528.
Zu Chaucer’s Sir Thopas, xi, 495.
Byron und Chaucer, xxi, 331.
Zwei Bemerkungen zu Chaucer's C. Tales,
xxiv, 341.
Zu Chronologie Chaucer's Schriften, xvii, 189.
Koch, J. Ein Beitrag zur Kritik Chaucers, i, 249, and see
vii, 238, 162, etc.
Brandl, A. Ueber einige historische Anspielungen in den
Chaucer-dichtungen, xii, 161.
Rambeau, A. Chaucer's ‘House of Fame' in seinem Ver¬
hältniss zu Dante’s ‘Divina Commedia,’
ten Brink, B. Zur Chronologie von Chaucer's Schriften,
iii, 209.
xvii, 1.
Zwei Stellen in prolog der Canterbury Tales,
xxiv, 464.
Bischoff, O. Ueber zweisilbige Senkung und epische Cäsur
bei Chaucer, xxiv, 353, XXV, 339.
See, for a fuller list, Chaucer, by E. P. Hammond, 1908,
p. 546.]",,"works,otherSeparateWorks,houseFame/works,canterburyTales,criticism",de
part5_p149_a1,Vol.3,Part V,p149,"1878, ff.","1878, ff.",high,Unknown.,low,Unknown,,,"Anglia, Zeitschrift für englische Philologie,","Halle, 1878. Quarterly. [In progress.]","[A very large number of Chaucer articles, many of great
value, by Schoepke, Bech, Lange, Uhlemann, Graef, Koeppel,
Lücke, Flügel, Ballmann, Koch, and others, have appeared
in Anglia. The more important are named by E. P. Ham¬
mond in Chaucer, a bibliographical manual, 1908, p. 543;
and they are practically all referred to as they appear in the
Jahresbericht (see below, 1879).
With Anglia (1886) was published an ‘Uebersicht' of
books on English language and literature, for 1885-6,
giving full reference to Chaucer articles, and (in 1889) for
1888. This Uebersicht has appeared yearly since 1894,
which latter issue covered 1891. See also 1890, Anglia
Beiblatt.]",,,de
part5_p149_a3,Vol.3,Part V,p149,1879.,1879,high,"Wülker, R.",high,Richard Paul Wülker,male,17999922,"Altenglisches Lesebuch,","Halle, 2 vols., 1874- 1879.","[Vol. ii, 1879, contains the Squieres Tale, text from
Morris; an extract from Troilus and from the Persones Tale
and passages from Boethius.]",,,de
part5_p150_a1,Vol.3,Part V,p150,1879.,1879,high,"Würmer, A.",high,"Würmer, A.",male,,Ueber Chaucer's Lyrische Gedichte.,Steyr.,,,,de
part5_p150_a6,Vol.3,Part V,p150,1883-6.,1883-6,high,"Düring, Adolf von.",high,Adolf von Düring,male,80666654,"Geoffrey Chaucer's Werke,","3 vols. Strassburg, 1883-86.","[Vol. i, Hous of Fame, Legend of Good Women, Parle¬
ment of Foules. Vols. ii and iii, the Canterbury Tales. In
verse, with full critical remarks and appreciations, and some
notes. No more was published.]",,"works,editionsCompleteWorks,",de
part5_p150_a8,Vol.3,Part V,p150,1884.,1884,high,"ten Brink, Bernhard.",high,Bernhard Egidius Konrad ten Brink,male,19829323,"Chaucer’s Sprache und Verskunst,",Strassburg.,"[For reviews of this work, see Chaucer, by E. P. Hammond,
1908, p. 478; ten Brink’s book was translated into English
in 1901, by M. B. Smith, as The Language and Versification
of Chaucer.]",,"criticism,verse,miscellaneous/criticism,language,",de
part5_p151_a7,Vol.3,Part V,p151,1889.,1889,high,"ten Brink, Bernhard.",high,Bernhard Egidius Konrad ten Brink,male,19829323,"Geschichte der englischen Litteratur,","vol. ii, part 1, Berlin, 1889.","[The first volume of this history was published in 1887;
vol. ii, part I, which contains the study of Chaucer, in 1889;
and part 2 of vol. ii, was in the press when ten Brink died
suddenly in January, 1892; it was then corrected and edited
by Brandl, Strassburg, 1893. The Chaucer portion is vol.
ii, part 1, book 4, section v-xv (end of book 4), pp. 33-214
of the 1893 edition. It is extremely valuable, as ten Brink
combined close and scholarly textual knowledge with real
literary appreciation. This volume was translated into
English by W. Clarke Robinson in 1893, Bohn’s edn., vol. ii.]",,,de
part5_p151_a9,Vol.3,Part V,p151,"1890, ff.","1890, ff.",high,Unknown.,low,Unknown,,,Beiblatt zur Anglia.,"[Full title] Mitteilungen aus dem gesammten gebiete der englischen sprache und litteratur. Monatschrift für den englischen unterricht... herausgegeben von Ewald Flügel, Halle. [In progress.]","[This contains reviews of books, and has many Chaucer
articles and notes, as well as valuable lists of articles in
reviews, etc.]",,,de
