ID,Volume,Part,Page,Date,Author,Title,Imprint,Quotation,Headnote
part1_p100_a1,Vol.1,Part I,p100,1567.,"Drant, Tho[mas].","[Address] To the Reader, [prefixed to] Horace his Arte of Poetrie, pistles and Satyrs Englished.... by Tho. Drant,",sign. *v b and *vi.,".... For good thyngs are hard, and euyl things are easye.
But if the settyng out of the wanton tricks of a payre of louers,
(as for example let them be cawled Sir Chaunticleare and
Dame Partilote) to tell you how their firste combination of
loue began.... is easye to be vnderstanded and easye to be
indyted... If onely these be poesis, or be poesis, [sic] or
haue any comparison to a learned making of poesy:
Principio me illorum dederis quibus esse poetas
Excerpam numero:
I take them to be ripe toungued tryfles; venemouse Allectyues,
and sweete vanityes.",
part1_p100_a2,Vol.1,Part I,p100,1567.,H. M.,Prefatory verse,"[to] Certaine Tragicall Discourses... by Geffraie Fenton.. 1567, sign. *viii. (Ed. R. L. Douglas, Tudor Trans. Series, 1898, p. 13.)","Floruit antiquo Galfridus tempore Chaucer
Scripsit & eximio permagna volumina versu
Et multi viguere viri, quos vnica virtus,
Nefandos facile effecit tolerare labores.
Vixerunt: & sola manet, nunc fama Sepultis
At tua nunc primum, (Galfride) virescere virtus
Incipit, & teneras cum spe producere plautas.",
part1_p100_a3,Vol.1,Part I,p100,[1567-1879?],"Harvey, Gabriel.",Marginal notes in Quintilian.,"See below, App. A.",,
part1_p100_a4,Vol.1,Part I,p100,1567.,"Stowe, John.","Epistle Dedicatory [to the Lord Mayor and Aldermen] [prefixed to] The Summarie of Englishe Chronicles [abridged],","1567, sign. a iiib. (Stow’s Survey of London, ed. C. L. Kingsford, 1908, vol. i, pp. lxxvii-viii.)","[If my book be appreciated] and fruitefullye used to the
amendemente of suche grosse erroures [as are to be found in
Richard Grafton's books] I shall be encouraged to perfecte that
labour that I haue begon, and such worthye workes of auncyent
Aucthours that I haue wyth greate peynes gathered together,
and partly performed in M. Chaucer and other...",
part1_p100_a5,Vol.1,Part I,p100,[1567-8?],"Howell, Thomas.","Newe Sonets, and pretie Pamphlets.","[Unique copy in the Capell collection, Trin. Coll., Camb.] The britlenesse of thinges mortall, and the trustinesse of Vertue, sign. B iij and b. (Howell’s poems, in Occasional issues of unique or very rare books, ed. A. B. Grosart, 1879, vol. viii, pp. 121-2.)",,"[These verses on the moral to be drawn from the story of Troilus and Cressida most probably refer to Chaucer's version of the poem. Cf. also the reference in Howell's Devises, 1581, below, p. 120. Howell owed a good deal to Chaucer; see on this point Sir Walter Raleigh’s introduction to Howell’s Devises, 1906, pp. xi-xiv.]"
part1_p101_a1,Vol.1,Part I,p101,1567-8.,"Keeper, John.","Prefatory Verse to Newe Sonets, and pretie Pamphlets,","by Thomas Howell, sign. A iv. [See last entry.] (Howell’s poems, in Occasional issues of unique or very rare books, ed. A. B. Grosart, 1879, vol. viii, p. 115.)","Ioannes Keper Oxon, ad tho Howell.
Aurea melliflui voluuntur scripta Govveri,
Chaucer; florent acta diserta senis,
Sic quoque, Chauterida similis captobis honores,
Pergere si vigilans vt modo pergis aues,
Vt bene capisti, nullos male linque labores,
Gloria sudore est, desidiaque dolor.
Finis.","[The misprints in this are in the original, as given by Grosart.]"
part1_p101_a2,Vol.1,Part I,p101,1568.,"[Caius, John, M.D.].","De Antiquitate Cantabrigiensis Academiœ,","libri duo, London, 1568 [published anonymously, the author being described as ‘Londinensis.’ Republished, in 1574, after Caius’s death, with his name on the title page. The references are on pp. 40, 41 of this edition, the only one in the B. M.]. (The works of John Caius, M.D., Cambridge University Press, 1912, pp. 34, 35.)","Nam ut hic res uniuersas suo complexu contineat, ita hæc
[p. 40]
uniuersarum scientiarum cognitionem & professionem habeat.
Consentit & Hoccleueus, clarissimi Chauceri & Goweri
discipulus, in epitome chronicon manuscripta, quam addidit
libro quem de regimine principum scripsit ad Henricum
sextum:
. . . . . . . . . . .
[p.41] Sed quia fusior hic Boulus est, proniorquè in rem con¬
trouersam de antiquitate Cantebrigiensis Academiæ...
visum est Ioannis Lydgati (Galfredi Chauceri, nobilissimi
olim Poetæ discipuli, omnium poetarum sui temporis in
Anglia facilè principis, sicut Baleus scribit etsi tu damnes,
ut vanum ut & alios omnes qui a te non stant) proferre
testimonium, opus iam ante annos multos Anglico metro
formulis excusum, omniquè populo diuulgatum.","[See below, p. 104, Thomas Caius, 1570.]"
part1_p101_a3,Vol.1,Part I,p101-102,1568.,"Charteris, Henry.","Vnto the godlie and christiane reidar, Henrie Charteris wischis grace... [prefixed tol The warkis of the famous and vorthie Knicht Schir Dauid Lyndesay . .","Newlie Imprentit be IOHNE Scor at the expensis of Henrie Charteris.... MDLXVIII, [fol. 3, no signatures.] Two copies of this edn. are known, one at Britwell, and one in Lord Mostyn’s library. (The poetical works of Sir D. Lyndsay, ed. D. Laing, 1879, vol. iii, p. 232; also D. Lyndesay’s Works, part v, the minor poems, ed. J. A. H. Murray, E. E. T. soc., 1871, p. 5.)","[Charteris descante on the Clergy's dislike of Lindsay] How
cummis it than, that this our Authour being sa plane aganis
thame, and as it war professit enemie to thame, culd eschaip
thair snairis, quhen vtheris in doing les hes cruellie perischit?
Sum will think because his wryting was commounlie mixit
with mowis and collourit with craftie consaitis (as Chaucer
and vtheris had done befoir) the matter was the mair mitigate.","[This reference is at sign. A 8 in The Warkis of the Famovs and Worthie Knicht, Sir Dauid Lyndesay... Imprentit at Edinburgh, be Henrie Charteris, anno MD lxxxxii.]"
part1_p102_a1,Vol.1,Part I,p102,1568.,"Churchyard, Thomas.","Verses, [prefixed to] Pithy pleasaunt and profitable Workes of maister Skelton, Poete Laureate.","Nowe collected and newly published. Anno 1568, sign. *A iij. (Poetical works of J. Skelton, ed. A. Dyce, 1843, vol. i, p. lxxviii.)","... Peers plowman was full plaine,
And Chauser's spreet was great
Earle Surry had a goodly vayne:
Lord Vaus the marke did beat.",
part1_p102_a2,Vol.1,Part I,p102,1568.,"Keeper, John.","Prefatory Verses to the Arbor of Amitie,","by Thomas Howell. (Unique copy in the Bodleian library, sign. A v b. Howell’s poems, in Occasional issues of unique or very rare books, ed. A. B. Grosart, 1879, vol. viii, p. 12. See British Bibliographer, ed. Sir S. E. Brydges, 1810, vol. i, p. 106.)","Which wise Minerue in lap hath nurst,
and gaue him [Howell] suck so sweete,
Whom I doe iudge, Apolloes Impe,
and eke our Chaucers peare:
What senselesse head of malice mad,
will seeke such branch to teare.",
part1_p102_a3,Vol.1,Part I,p102,1568.,"Payne, Henry.","The Will of Henry Payne,","of Bury St. Edmunds, co. Suffolk, Esq. June 14, 1568. (The Visitation of Suffolke, made by William Hervey.... ed. J. J. Howard, 1866, vol. ii, p. 70.)","[He gave as legacy to Sir Giles Allington, his best gelding
and his Chaucer] written in vellum and illumyned in gold.",
part1_p102_a4,Vol.1,Part I,p102-103,1568.,Unknown.,The Bannatyne MS.,"Nine poems falsely attributed to Chaucer, having ""quod Chawseir"" written at the end of them. (Bannatyne MS., ed. [J. B. Murdoch], Hunterian club, 1896, etc., vol. ii, p. 125; iii, 669, 755, 758, 768-9, 798, 804, 822.)","Quhlyome in Grece that nobill regioun [vol. ii, no. xiiv, pp. 123-5]
The Song of Troyelus
[,, iii, no. ccxxiv, pp. 668-9]
Schort Epegrammis agains Women [,, ,, ,, cclxxviii, p. 755]
Chau- (This work quha sa sall sie or ried)
ceir.
quod Chawseir [written in afterwards][,, ,,  ,, cclxxix, pp.755 & 8]
Devyce, Proves and eik Humilitie [,, ,, ,, cclxxxv, pp. 766-8]
O wicket Weman wilfull and variable [,, ,, ,, cclxxxvi, pp.768-9]
Followis the Lettre of Cupeid   [,, ,, ,, ccxcvi, pp. 788-98]
All tho that list of wemen evill to speik [,, ,, ,, ccxcvii, pp. 799-804]
Quat meneth this?
[,, ,, ,,  cccvi, pp. 817-22]",
part1_p103_a1,Vol.1,Part I,p103-104,1569.,"B., G. [Barnabe Googe or William Baldwin?]","A newe Booke called the Shippe of safegarde, wrytten by G. B. anno 1569. Imprinted at London by W. Seres,","sign. D vii b. (British bibliographer, ed. Sir S. E. Brydges, vol. ii, 1820, pp. 628-9.)","[The writer describes Hypocrisy as]
A rocke but soft and simple to the eie,
That pleaseth much the minde of worldlye sight,
Whereas disceyte doth closely couered lie,
Which hindreth men from trauailing aright,
The place is large and riseth some thing hie,
Upon the top whereof in open sight,
There stands an Image couered all of stone,
That there was placed many yeares agone.
Which Image here I would describe to thee,
But that long since it hath bene painted plaine
By learned Chaucer that gem of Poetrie,
Who passed the reach of any English braine,
A follie therefore were it here for me,
To touch that he with pencell once did staine.
Take here therefore what he therof doth say,
Writ in the Romance of his Roses gaye.
¶ Another thing was done their write,
That seemed like an Hypocrite,
And it was cleped Pope holye,
. . . . .
[Romance of the Rose, quoted, ll. 418-48.]
Thus hath the golden pen of Chaucer olde,
The Image plaine descriued to the eie,
Who passing by long since did it beholde,
And tooke a note therof aduisedly,
Unto his fellowes of that age it tolde,
And left it eke for his posteritie,
That ech man passing by might plainly know,
The perfite substance of that flattring show.","[This book has been attributed to both Googe and Baldwin, the G. standing for the latter's Christian name in Latin. In the Stationers' register, ed. E. Arber, no author, is named. The dedication by G. B. is addressed to “his very good sisters Mistresse Phillyp Darell and Mistresse Frances Darell, of the house of Scotneys."" As Barnabe Googe was the husband of Mary, dau. of Thomas Darell of Scotney, Kent, and one of her sisters was called Frances, and as Baldwin had apparently no connection with the Darells of Scotney, it seems more probable, in spite of the order of the initials that Googe, and not Baldwin, was its author. There is a unique copy of this work in the John Rylands library, Manchester; Brydges only prints an extract. See below, pp. 171-2, Anthony Nixon, 1602.]"
part1_p104_a1,Vol.1,Part I,p104,[c. 1570.],"Caius, Thomas.","Vindiciæ Antiquitatis Academiæ Oxoniensis contra Joannem Caium Cantabrigiensem,","p. 333. [First printed by Thomas Hearne, under the above title 1730, vol. ii, pp. 333, 352.]","Producitur Lydgatus, poëta Anglicus, Galfridi olim Chauceri
disciplus, qui ex Beda & Alfrido Cantabrum ducem, Partholini
regis fratrem, academiæ Cantabrigiensis authorem facit.","[For the whole controversy, see the D. N. B. under Thomas Caius; and above, p. 101.]"
part1_p104_a2,Vol.1,Part I,p104,1570.,"Lambarde, William.","MS. note at the beginning of the MS. of Lambarde's Saxon Dictionary,",MS. Bodl.,,"[For complete extract, see below, p. 816, 1711, Hearne.]"
part1_p104_a3,Vol.1,Part I,p104-107,1570.,"Foxe, John.",Ecclesiasticall history contaynyng the Actes and Monumentes of thynges passed in euery Kynges tyme in this Realme.,". . . Newly recognised and inlarged by the Author, John Foxe. [2nd edn.] At London, Printed by Iohn Daye... 1570, vol. i, sign. sign iiij, pp. 341-5, vol, ii, pp. 965-66 (ed. G. Townsend, 1843-9, vol. i, pp. xxii-iii; vol. ii, 1842, pp. 357-63; vol. iv, 1846, pp. 248-50).","[Vol. i. sign
sign iiij.] (A Protestation to the whole Church of England.)
To discend now somewhat lower in drawing out the descent
of the Church–What a multitude here commeth of faithful
witnesses in the time of Ioh. Wickleffe, as Ocliffe, Wickleffe,
an. 1376. W. Thorpe, White, Puruey, Patshall, Payne,
Gower, Chauser, Gascogne, William Swynderby, Walter Brute,
Roger Dexter, William Sautry about the year 1400. Iohn
Badley, an 1410. Nicholas Tayler, Rich. Wagstaffe, Mich.
Scriuener, W. Smith, Iohn Henry, W. Parchmenar, Roger
Goldsmith, with an Ancresse called Mathilde in the Citie of
Leicester, Lord Cobham, Syr Roger Acton Knight, Iohn Beuer¬
ley preacher, Iohn Hus, Hierome of Prage Scholemaster, with
a number of faithfull Bohemians and Thaborites not to be told
with whom I might also adioyne Laurentius Valla, and
Ioannes Picus the learned Earle of Mirandula. But what do
I stand upon recitall of names, which almost are infinite.
. . . . . . . . . . .
[Vol. i,
For so much as mention is here made of these superstitious
p. 341]
sects of Fryers, and such other beggerly religions, it shall not
seme much impartinent, being moued by the occasion hereof
... to annexe... a certayne other auncient treatise com¬
piled by Geoffray Chawcer by the way of a Dialogue or ques¬
tions moued in the person of a certaine uplandish and simple
ploughman of the Countrey, which treatise for the same, y e
autor intituled Jack vp land...
¶ A treatise of Geoffrey Chawcer intituled
Iacke vplande
[Here follows a reprint of Jack Upland. See above, p. 83.]
. . . . . . . . . . .
[Vol. ii,
p. 965]
Moreouer to these two [Linacre & Pace], I thought it not
Geffray
Chaucer.
out of season, to couple also some mention of Geffray
Iohn
Chaucer, and Iohn Gower: Whiche although beyng much
Gower.
discrepant from these in course of yeares, yet it may seme not
vnworthy to bee matched with these forenamed persons in com¬
mendation of their studie and learnyng...
... Likewise, as touching the tyme of Chaucer, by hys
owne workes in the end of his first booke of Troylus and
Creseide it is manifest, that he and Gower were both of one
Chaucer
& Gower
tyme, althoughe it seemeth that Gower was a great deale his
com-
auncient : both notably learned, as the barbarous rudenes of
mended
for their
that tyme did geue, both great frends together, and both in
studious
exercise.
like kind of studie together occupied, so endeuoryng them¬
selues, and employing their tyme, that they excelling many
other in study and exercise of good letters did passe forth their
Iyues here right worshipfully & godly to the worthye fame
and commendation of their name. Chaucers woorkes bee all
printed in one volume, and therfore knowen to all men.
This I meruell, to see the idle life of y e priestes and clergye
men of that tyme, seyng these lay persons shewed themselues
in these kynde of liberall studies so industrious & fruitfully
occupied: but muche more I meruell to consider this, how
Chaucer that the Bishoppes condemnyng and abolishyng al maner of
a right
Englishe bookes and treatises, which might bryng the people
Wick-
leuian.
to any light of knowledge, did yet authorise the woorkes of
Chaucers Chaucer to remayne still & to be occupyed : Who (no doubt)
bokes.
saw in Religion as much almost, as euen we do now, and
vttereth in hys works no lesse, and semeth to be a right
Wicleuian, or els was neuer any, and that all his workes
almost, if they be throughly aduised will testifie (albeit it bee
done in myrth, & couertly) & especially the latter ende of hys
thyrd booke of the Testament of loue: for there purely he
toucheth the highest matter, that is the Communion. Wherin,
excepte a man be altogether blynd, he may espye him at the
full. Althoughe in the same booke (as in all other he vseth
to do) vnder shadows couertly, as vnder a visoure he suborneth
truth, in such sorte, as both priuely she may profite the godly-
minded, and yet not be espyed of the craftye aduersarie. And
therefore the Byshops, belike, takyng hys workes but for iestes
and toyes, in condemnyng other bookes, yet permitted his
bookes to be read.
So it pleased God to blinde then the eyes of them, for the
Men brought  more commoditie of his people, to the entent that through the
to truth readyng of his treatises, some fruite might redound therof to
by read-
ing Chau-  his Churche, as no doubt, it dyd to many: As also I am
cers
workes, partlye informed of certeine, whiche knewe the parties, which
to them reported, that by readyng of Chausers workes, they
were brought to the true knowledge of Religion. And not
unlike to be true. For to omitte other partes of his volume,
whereof some are more fabulous than other, what tale can bee
more playnely tolde, then the talke of the ploughman? or
what finger can pointe out more directly the Pope with his
Prelates to be Antichrist then doth the poore Pellycan reason¬
The
yng agaynst the gredy Griffon? Under whiche Hypotyposis
plough-
or Poesie, who is so blind that seeth not by the Pellicane,
mans
tale in
Chauser.  the doctrine of Christ, and of the Lollardes to bee defended
agaynst the Churche of Rome? Or who is so impudent that
can denye that to be true, which the Pellicans there affirmeth
in describyng the presumptuous pride of that pretensed
[p. 966] Church? Agayne vhat egge can be more lyke, or figge vnto
an other, then ye words, properties, and conditions of that
rauenyng Griphe resembleth the true Image, that is, the
nature & qualities of that which we call the Churche of Rome,
in euery point and degre? and therfore no great maruell, if
that narration was exempted out of the copies of Chaucers
workes : whiche notwithstandyng now is restored agayne, and
is extant, for euery man to read that is disposed. This
Geffray Chauser being borne (as is thought) in Oxfordshire,
& dwellyng in Wodstocke, Iyeth buried in the Churche of
the minster of S. Peter at Westminster, in an Ile on the
South side of the sayd Churche, not far from the doore leading
to the cloyster, and vpon his graue stone first were written
these ii old verses
Galfridus Chauser vates et fama poesis
Maternæ, hac sacra sum tumulatus humo.
Afterward, about the yeare of our Lord 1556, one M.
Brickam, bestowyng more cost vppon his tumbe, did adde
therunto these verses folowyng. . .","[None of these references are in the first edition of 1563, but they appear in full in this, the second edition of 1570, from which they are copied, and are not increased in the latest edition in Foxe's lifetime, that of 1583. This was, as is well known, a very popular work, of which nine editions appeared by 1684; viz. 1563, 1570, 1576, 1583, 1596, 1610, 1632, 1641, 1684.][Here follow Brigham’s lines, q. v. above, p. 94, 1556; and see above, p. 59.]"
part1_p107_a1,Vol.1,Part I,p107,[c. 1570.],"Rogers, Daniel.",Two Latin Epigrams on Chaucer's tomb and his poems.,"MSS. of the Marquis of Hertford. Bk. 2 of Epigrams, leaves unnumbered. (4th Report of the Royal Commission Historical MSS., 1874, App. p. 253, col. 1.)","Tumulus of Geoffrey Chaucer (as follows):—
Musarum Phœbique decus, patriæque larisque
Chaucerum hoc clausit marmore parca brevis;
Cui patriis numeris Musas Helicone reduxit
In patriam et tractus, Albion alma, tuos,
Mortales acri perstringere suetus aceto;
Anglica quo regio vate superba fuit,
Scilicet, Ausonio laudem quot Horatius orbi,
Hic patriæ peperit tot monumenta sua [sic, for suæ?].
To Chaucer's poems; as follows :—
Quantus erat Tusco Boccacius ore, favebat
Itala quantum olim lingua suada [sic] Petrarche tibi
Qualis os insurgit Gallo sermone Marottus
Aptat dum patria [sic, for patriæ?] verba poeta lyræ;
Tantus eras Galfride tuis Chaucere Britannis
Ingenio vates nec minus ore potens
Anglica quo veneris nunc spirat lingua magistro
Quas Italio, Gallis, ille vel ille dedit.",
part1_p108_a1,Vol.1,Part I,p108-109,1572.,"Bossewell, John.","Workes of Armorie deuyded into three bookes, entituled, the Concordes of Armorie, the Armorie of Honor, and of Coates and Creastes.","In ædibus Richardi Totelli... 1572, sign. Civ, B v b-B viii, G iv b-G v, R ii b, U i-X.","[sign. C iv] The names of the aucthors... owt of whiche these
workes are chiefelye collected and amplified... Englishe
writers G. Chaucer, Jo. Gower.....
 . . . . . . . . . .
[sign. B v b] Sentences concerning generositie, collected out of sundrye
Aucthors, and firste certayne verses made by G. Chaucer,
teaching what is gentlenes, or who is worthy to be called
gentle.
The firste stocke father of gentlenes,
. . . . . . .
All weare he mitre, crowne, or diademe.
. . . . . . [Gentilesse, ll.1-21.]
[sign. B vi b] But nowe yet heare what M. G. Chaucer, oure noble
poete of thys Realme doth write touching gentlenes of birthe,
in hys taile of the wife of Bathe. These are hys woordes.
But for ye speake of suche gentlenesse.
. . . . . . . [ll.1109-64.]
[sign. B vii b] M. G. Chaucer, lamenteth in hys second Booke (whiche
hee entituleth the testament of loue) that Iaphetes chil¬
dren. . . . .
[Chaucerian and other pieces, I, bk. ii, ch ii, ll. 105, etc.]
. . . . . . . .
[sign. G iv b] This game [chess] was first inuented by Athalus, as
Master G. Chaucer reporteth in hys dreame, saying
at the Chesse with me she gan to playe.
[Book of the Duchesse, ll. 652-64.]
[sign. R ii b] For those, in whose power it is to do good, and doth it
not, the Crowne of honor and worshippe shalbe taken from
them, and (as Chaucer sayethe) with shame they shalbe
annulled, & from all dignitie deposed.
. . . . . . . . . .
[sign. U i] Chaucer in hys seconde and thirde bokes, entituled, the
Testament of loue, maketh a great processe of them [mar¬
guerites] as gemmes very precious, clere, and little.....
[Chaucerian and other pieces, I, bk. iii, ch. i, Il. 35, etc.]
. . . . . . . . .
[sign. U i b] Chaucer writeth moche of thys floure [daisy] in many
places of hys workes: and in especially in hys preface to the
legend of good weomen .....
[ll. 179-90.]
And the sayd Chaucer writeth in a goodly Balade of hys
also of the Daysie, where he calleth it
Daysie of lighte, verie grounde of comforte.","[The other references are quotations from Houre of Fame, ll. 1861-4; Sir Thopas, ll. 2096-7; Romaunt of the Rose, ll. 239-46, 1171-86; Knightes Tale, ll. 975-80, 2140-2.]"
part1_p109_a1,Vol.1,Part I,p109,1573.,"Harvey, Gabriel.","The Schollers Looue or Reconcilement of Contraries,","fol. 66. (Letter-Book of Gabriel Harvey, 1573-80, ed. from MS. Sloane 93, by E. J. L. Scott, Camden soc. 1884, p. 134. See also Preface, pp. viii, xv, xvi.)","[Harvey describes his method of reading:]
At Petrarche and Bocace I must have a flynge.
Every idiott swayne
Can commende there veyne.
Chau
Now and then a spare hower is allotted to Gascoyne
sage
Gower
And sum time I attende on gentle Master Ascham.
They sownde well enowghe withoute makinge ryme
That iumpe so well in cuntry tunge and tyme.
Would God Inglande cowlde afforde a thowsande sutch and
better,
On condition my pore selfe knewe never a letter.",
part1_p109_a2,Vol.1,Part I,p109,[1574.],"Robinson, Richard.","The rewarde of Wickednesse.... Newly compiled by Richard Robinson, Seruaunt in housholde to the right Honorable Earle of Shrowsbury.","[col.] Imprinted in London in Pawles Churche Yarde by William Williamson; sign. Q 2, b.","[sign. P 3 b]
Retourning from Plutos Kingdome, To noble Helicon;
The place of Infinite Ioye.
. . . . . . . .
[sign. Q  And Chawcer for his merie tales, was well esteemed there
2b]
And on his head as well ought best, a Laurell garland were,
All these I knewe and many moe, that were to long to name
That for their trauels were rewarde, for euermore with Fame.",['The Author to the Reader' is dated The xix Maie 1574.]
part1_p109_a3,Vol.1,Part I,p109,[1574?],Unknown.,Eulogium Chaucerj.,"Poem found in MS. in a black letter Chaucer (1561); date of other MS. notes, etc., c. 1574, transcribed by T. A. S., in Notes and Queries, ser. i, 1853, vol. vii. p. 201.","Geffraye Chaucer, the worthiest flower
Of English Poetrie in all the Bower.
. . . . . . [26 lines]
Though for his other parts of grace
Chaucer will liue and shewe his face.",
part1_p110_a1,Vol.1,Part I,p110,1575.,"Churchyard, Thomas.","A discourse of vertue,","see below, Appendix A, 1575.",,
part1_p110_a2,Vol.1,Part I,p110,1575.,"Gascoigne, George.","The delectable history of sundry aduentures passed by Dan Bartholmew of Bath.... his first Triumphe. The Posies of George Gascoigne, Esq.","[col.] Imprinted at London by H. M. for Christopher Barker, 1575, sign. E iiij. (Gascoigne’s Poems. ed. W. C. Hazlitt, Roxb. library, 1869-70, vol. i, p. 105.)","Thy brother Troylus eke, that gemme of gentle deedes
To thinke howe he abused was, alas my heart it bleedes!
He bet about the bushe, while other caught the birds,
Whome crafty Cresside mockt to muche, yet fede him still
with words.
And god he knoweth, not I, who pluckt hir first-sprong rose,
Since Lollius and Chaucer both make doubt vpon that glose.","[There are several references to Cresside in Gascoigne's poems; these are very possibly to Chaucer's poem, but no special reference is made to him, see for instance immediately below, The Doale of disdaine.]"
part1_p110_a3,Vol.1,Part I,p110,1575.,"Gascoigne, George.","The doale of disdaine,","etc. .. stanzas 5 and 8. The Posies of George Gascoigne Esquire. Weedes, sign. S vi and b pp. 283-4. (Gascoigne’s Poems, ed. W. C. Hazlitt, Roxb. library, 1869-70, vol. i, pp. 492-3.)","If Cressydes name were not so knowen
And written wide on euery wall: [etc.]
. . . . . . .
Thou art as true as is the best
That euer came of Cressedes Iyne.",
part1_p110_a4,Vol.1,Part I,p110-111,1575.,"Gascoigne, George.",Certayne Notes of Instruction concerning the making of verse or ryme in English.,"Appended to the Posies of George Gascoigne, Esquire. ... 1575, sign. T ij, T iij b, Uij b. Reprinted 1587. (Gascoigne’s Poems, ed. W. C. Hazlitt, Roxb. library, 1869-70, vol. i, pp. 500, 502, 507.)","[sign. T ij, p. 31] For it is not inough to roll in pleasant woordes
nor yet to thunder in Rym, Ram, Ruff, by letter (quoth
my master Chaucer) nor yet to abound in apt vocables, or
epythetes.
[From Prologue to Persones tale, l. 43]
. . . . . . . . . . . .
[sign. T iij b, p. 34] Also our father Chaucer hath vsed the same libertie
in feete and measures that the Latinists do vse: and who so
euer do peruse and well consider his workes, he shall finde
that although his lines are not alwayes of one selfe same num¬
ber of Syllables, yet beyng redde by one that hath vnder¬
standing, the longest verse and that which hath most Syllables
in it, will fall (to the eare) correspondent vnto that whiche
hath fewest sillables in it: and like wise that whiche hath in
it fewest syllables shalbe founde yet to consist of woordes that
haue euche naturall sounde, as may seeme equall in length
to a verse which hath many moe sillables of lighter accentes.
. . . . . . . . . . .
[sign. V ij b, p. 40] I had forgotten a notable kinde of ryme, called
ryding rime, and that is suche as our Mayster and Father
Chaucer vsed in his Canterburie tales, and in diuers other
delectable and light enterprises.","[For ‘Rym, Ram, Ruff,’ cf. 1595, Peele, below, p. 142.]"
part1_p111_a1,Vol.1,Part I,p111,[1575.],"Smith, Richard.",Commendatory Verses to The Posies of George Gascoigne Esquire.,"Corrected, perfected, and augmented by the Authour [2nd edn.]. Printed at London for Richard Smith, etc. (Gascoigne’s Poems, ed. W. C. Hazlitt, Roxb. library, 1869-70, vol. i, p. 26.)","The Printer in Commendation of Gascoigne and his workes.
Chawcer by writing purchast fame
And Gower got a worthie name:
Sweete Surrey suckt Parnassus springs :
And Wiat wrote of wondrous things:
Old Rochfort clambe the stately Throne,
Which Muses holde, in Hellicone.
Then thither let good Gascoigne go,
For sure his verse deserueth so.",
part1_p111_a2,Vol.1,Part I,p111,1575.,"Turbervile, George.",The Booke of Faulconrie or Hawking. ...,"Imprinted at London, for Christopher Barker, 1575, p. 260, sign. R ii b.","Yet for remedie of this disease (pin in the Hawkes foote)
some do aduise to open the vain of the leg, a thing not only
friuolous to talke of and a verie olde womans fable or Cantor¬
burie tale, but also verie perillous to be put in practise.",
part1_p111_a3,Vol.1,Part I,p111,[c. 1575.],Unknown.,MS. note ‘Gaulfridus Chaucer',"on MS. Egerton 2726, fol. i. See above, p. 50, c. 1450, Unknown.",,
part1_p111_a4,Vol.1,Part I,p111,1575.,"Wharton, John.","To the Christian Reader Iohn Wharton wisheth all good giftes of vertue [Prefatory address to] A misticall deuise of the spirituall and godly loue betwene Christ.. and the Church. Firste made by... Salomon, and now newly set forthe in verse,",by Jud Smith [i. e. the Song of Solomon].... sign. A 2.,"For surely (gentle Reader) if thou couit to heare any olde
bables [sic], as I may terme them, or stale tales of Chauser, or to
learne howe Acteon came by his horned head: If thy mynde
be fixed to any such metamorphocall toyes, this booke is not
apt nor fit for thy purpose.",
part1_p112_a1,Vol.1,Part I,p112,[1576.],A. F. [Arthur Hall].,"A letter sent by F. A. touchyng the proceedings in a priuate quarell and unkindnesse, betweene Arthur Hall, and Melchisedech Mallerie... With an admonition to the Father of F. A. to him being a Burgesse of the Parliament, for his better behauiour therein,","sign. E iv, E iv b and F i. [There are a separate set of signatures for the “Letter"" and the “Admonition,"" our reference is to the latter tract.] (Reprinted in Miscellanea Antiqua Anglicana, or a Select Collection of Curious Tracts, 1816; the two tracts here referred to are dated 1815; pp. 85-6).","[sign E iv] Now are we come to consider howe to answere the office
your trusters put you in, not for any perticular profit, but
[sign.
E iv b], for the whole common good... Will you go to Law of
nature, to the Law of God, to the Law of Princes, too ye Law
of Confederats: wil not al condemne you if you iugle: I haue
found it so. Although in very deede some men accept iuggling
for an English word in good part, yet I neuer vnderstoode
it in Chaucer or olde English, neyther in the conscience of
the professors of Charity or well dealing: part the wordes
[sign. F i] at your pleasure enter too Ethnickes or too Christianes.",
part1_p112_a2,Vol.1,Part I,p112,1576.,"Gascoigne, George.",The Grief of Ioye. ...,"Written to the Queenes moste excellent Ma tie. Roy. MS. 18, A. 61, fol. 5 b. (Gascoigne’s Poems, ed. W. C. Hazlitt, Roxb. lib., 1869-70, vol. i, p. 260.)","The first Songe
The greeues or discommodities of lustie yowth.
. . . . . . . .
. . . . I venter my good will
Yn barreyne verse, to doe the best I can
Lyke Chaucers boye, and Petrarks iorneyman.
. . . . . . . .
But if some Englishe woorde herein seme sweet,
Let Chaucers name exalted be therefore.
Yf any verse doe passe on pleasant feet
The praise thereof, redownd to Petrarks lore.",
